bot_message,reply_1,reply_2,reply_3,reply_4,reply_5
How many do you see?,There are one.,I see one.,Four.,One toys.,One.
Who is this?,My sister.,It is my mom.,My mom.,This is my mom.,This is Nico.
Where are you?,In the farm.,I am at school.,At the park.,I am home.,I am at the park.
What can you do?,I can play.,I can run.,I can jump.,I can eat.,Okay.
Please say thank you.,Thank you!,Thanks!,Thank you very much!,"Thank you, friend!",Thanks a lot!
"Can I have some juice, please?",Yes.,"Yes, please.",Okay.,Please.,Here you are.
Hello!,Hi there!,"Hello, Benny!",Hello!,Hi!,"Hi, friend!"
How are you?,I am good.,I am fine.,I am okay.,I am happy.,I am great!
What is your name?,I am Luca.,My name is Luca.,I'm Lara.,My name is Lara.,I am Lara.
Nice to meet you!,Thank you!,You too!,Nice to meet you!,Nice to meet you too!,Hi!
Say goodbye!,Bye-bye!,Goodbye!,Bye!,See you!,Good night!
What color is this?,It is black.,I see black.,Black.,It is green.,This is black.
What animal do you see?,A fish.,It is a cow.,"Look, a cow!",I see a cow.,A cow.
Do you like mango?,Yummy!,"Yes, I like mango.",I love mango!,"No, I don't like mango.",Yes!
What do you want to play with?,"A teddy, please.",Let's play with the ball.,I like the ball.,"The ball, please.",I want the ball.
How many do you see?,Four.,One toys.,There are one.,I see one.,One.
Who is this?,It is my mom.,My sister.,This is Ana.,This is my mom.,My mom.
Where are you?,I am at school.,I am at the park.,I am home.,At the park.,In the farm.
What can you do?,I can eat.,I can play.,I can run.,I can jump.,Okay.
Please say thank you.,"Thank you, friend!",Thanks!,Thanks a lot!,Thank you very much!,Thank you!
"Can I have some juice, please?",Yes.,Here you are.,"Yes, please.",Please.,Okay.
Hello!,"Hello, Benny!",Hi!,Hello!,Hi there!,"Hi, friend!"
How are you?,I am happy.,I am okay.,I am fine.,I am good.,I am great!
What is your name?,I'm Sam.,I am Sam.,My name is Sara.,My name is Sam.,I am Sara.
Nice to meet you!,Nice to meet you too!,Thank you!,You too!,Nice to meet you!,Hi!
Say goodbye!,Good night!,Bye!,Bye-bye!,See you!,Goodbye!
What color is this?,This is red.,It is red.,Red.,I see red.,It is green.
What animal do you see?,It is a pig.,A fish.,"Look, a pig!",I see a pig.,A pig.
Do you like mango?,Yes!,"No, I don't like mango.","Yes, I like mango.",Yummy!,I love mango!
What do you want to play with?,Let's play with the ball.,"The ball, please.",I want the ball.,"A teddy, please.",I like the ball.
How many do you see?,Four.,There are one.,One.,One toys.,I see one.
Who is this?,This is Luca.,My mom.,It is my mom.,This is my mom.,My sister.
Where are you?,I am at the park.,I am home.,I am at school.,At the park.,In the farm.
What can you do?,I can run.,I can jump.,I can eat.,I can play.,Okay.
Please say thank you.,Thanks a lot!,Thank you very much!,Thanks!,Thank you!,"Thank you, friend!"
"Can I have some juice, please?",Okay.,Here you are.,Please.,Yes.,"Yes, please."
Hello!,Hello!,Hi!,Hi there!,"Hello, Benny!","Hi, friend!"
How are you?,I am happy.,I am fine.,I am good.,I am okay.,I am great!
What is your name?,My name is Ana.,I am Noor.,My name is Noor.,I am Ana.,I'm Noor.
Nice to meet you!,Hi!,Nice to meet you too!,You too!,Thank you!,Nice to meet you!
Say goodbye!,Bye-bye!,See you!,Bye!,Good night!,Goodbye!
What color is this?,Green.,I see green.,This is green.,It is green.,Okay.
What animal do you see?,"Look, a pig!",I see a pig.,A pig.,A fish.,It is a pig.
Do you like mango?,"No, I don't like mango.",Yes!,I love mango!,Yummy!,"Yes, I like mango."
What do you want to play with?,I want the ball.,"The ball, please.",I like the ball.,"A teddy, please.",Let's play with the ball.
How many do you see?,One toys.,There are one.,One.,Four.,I see one.
Who is this?,My mom.,My sister.,This is my mom.,This is Lila.,It is my mom.
Where are you?,I am home.,At the park.,I am at school.,I am at the park.,In the farm.
What can you do?,I can run.,I can eat.,I can jump.,I can play.,Okay.
Please say thank you.,"Thank you, friend!",Thank you very much!,Thank you!,Thanks a lot!,Thanks!
"Can I have some juice, please?","Yes, please.",Yes.,Please.,Okay.,Here you are.
Hello!,Hello!,Hi!,Hi there!,"Hello, Benny!","Hi, friend!"
How are you?,I am fine.,I am happy.,I am great!,I am okay.,I am good.
What is your name?,I'm Ken.,My name is Rui.,My name is Ken.,I am Rui.,I am Ken.
Nice to meet you!,Nice to meet you too!,You too!,Thank you!,Nice to meet you!,Hi!
Say goodbye!,Goodbye!,See you!,Good night!,Bye-bye!,Bye!
What color is this?,This is brown.,It is brown.,It is green.,Brown.,I see brown.
What animal do you see?,It is a pig.,I see a pig.,A fish.,"Look, a pig!",A pig.
Do you like mango?,"Yes, I like mango.",Yummy!,I love mango!,"No, I don't like mango.",Yes!
What do you want to play with?,I want the ball.,"A teddy, please.","The ball, please.",Let's play with the ball.,I like the ball.
How many do you see?,Four.,One.,I see one.,One toys.,There are one.
Who is this?,This is Nico.,This is my mom.,It is my mom.,My mom.,My sister.
Where are you?,I am at school.,I am home.,In the farm.,I am at the park.,At the park.
What can you do?,I can jump.,I can run.,I can play.,I can eat.,Okay.
Please say thank you.,Thanks a lot!,Thank you!,Thanks!,Thank you very much!,"Thank you, friend!"
"Can I have some juice, please?",Yes.,Here you are.,Please.,"Yes, please.",Okay.
Hello!,Hi!,Hello!,"Hi, friend!",Hi there!,"Hello, Benny!"
How are you?,I am okay.,I am happy.,I am good.,I am fine.,I am great!
What is your name?,My name is Hana.,I am Lara.,My name is Lara.,I am Hana.,I'm Lara.
Nice to meet you!,Nice to meet you too!,Thank you!,Hi!,You too!,Nice to meet you!
Say goodbye!,Bye-bye!,Goodbye!,See you!,Good night!,Bye!
What color is this?,It is green.,I see gold.,It is gold.,Gold.,This is gold.
What animal do you see?,It is a pig.,A pig.,I see a pig.,A fish.,"Look, a pig!"
Do you like mango?,"Yes, I like mango.",Yes!,Yummy!,I love mango!,"No, I don't like mango."
What do you want to play with?,Let's play with the ball.,I like the ball.,I want the ball.,"A teddy, please.","The ball, please."
How many do you see?,One.,I see one.,One toys.,Four.,There are one.
Who is this?,It is my mom.,My sister.,This is Ana.,This is my mom.,My mom.
Where are you?,I am at school.,At the park.,I am at the park.,I am home.,In the farm.
What can you do?,I can jump.,I can run.,I can eat.,I can play.,Okay.
Please say thank you.,Thanks!,"Thank you, friend!",Thanks a lot!,Thank you very much!,Thank you!
"Can I have some juice, please?",Please.,Okay.,"Yes, please.",Here you are.,Yes.
Hello!,Hi!,"Hi, friend!",Hi there!,Hello!,"Hello, Benny!"
How are you?,I am great!,I am good.,I am fine.,I am happy.,I am okay.
What is your name?,My name is Sam.,I'm Sam.,I am Sam.,Okay.,Okay.
Nice to meet you!,Nice to meet you too!,Nice to meet you!,Thank you!,Hi!,You too!
Say goodbye!,Bye!,Goodbye!,See you!,Good night!,Bye-bye!
What color is this?,It is green.,Yellow.,It is yellow.,This is yellow.,I see yellow.
What animal do you see?,A horse.,"Look, a horse!",A fish.,It is a horse.,I see a horse.
Do you like mango?,"No, I don't like mango.",I love mango!,Yummy!,"Yes, I like mango.",Yes!
What do you want to play with?,Let's play with the ball.,"The ball, please.",I want the ball.,"A teddy, please.",I like the ball.
How many do you see?,One.,There are one.,Four.,I see one.,One toys.
Who is this?,This is my mom.,My sister.,This is Luca.,My mom.,It is my mom.
Where are you?,In the farm.,I am home.,I am at the park.,I am at school.,At the park.
What can you do?,I can run.,I can eat.,I can play.,I can jump.,Okay.
Please say thank you.,"Thank you, friend!",Thank you very much!,Thanks!,Thanks a lot!,Thank you!
"Can I have some juice, please?",Here you are.,Yes.,Please.,Okay.,"Yes, please."
Hello!,Hi there!,Hello!,Hi!,"Hello, Benny!","Hi, friend!"
How are you?,I am great!,I am fine.,I am happy.,I am okay.,I am good.
What is your name?,My name is Theo.,I am Noor.,I am Theo.,My name is Noor.,I'm Noor.
Nice to meet you!,Thank you!,Hi!,You too!,Nice to meet you too!,Nice to meet you!
Say goodbye!,Bye!,Good night!,See you!,Goodbye!,Bye-bye!
What color is this?,I see pink.,It is pink.,This is pink.,Pink.,It is green.
What animal do you see?,A horse.,A fish.,I see a horse.,It is a horse.,"Look, a horse!"
Do you like mango?,Yes!,"No, I don't like mango.",Yummy!,I love mango!,"Yes, I like mango."
What do you want to play with?,"A teddy, please.",I want the ball.,I like the ball.,"The ball, please.",Let's play with the ball.
How many do you see?,I see one.,One toys.,There are one.,Four.,One.
Who is this?,It is my mom.,This is my mom.,My mom.,This is Lila.,My sister.
Where are you?,At the park.,I am at school.,I am at the park.,I am home.,In the farm.
What can you do?,I can jump.,I can run.,I can play.,I can eat.,Okay.
Please say thank you.,Thank you very much!,"Thank you, friend!",Thank you!,Thanks a lot!,Thanks!
"Can I have some juice, please?","Yes, please.",Here you are.,Please.,Okay.,Yes.
Hello!,"Hello, Benny!",Hi!,"Hi, friend!",Hello!,Hi there!
How are you?,I am okay.,I am great!,I am happy.,I am fine.,I am good.
What is your name?,My name is Lara.,I'm Ken.,I am Lara.,My name is Ken.,I am Ken.
Nice to meet you!,Nice to meet you!,You too!,Thank you!,Hi!,Nice to meet you too!
Say goodbye!,See you!,Bye!,Good night!,Goodbye!,Bye-bye!
What color is this?,It is green.,Gray.,It is gray.,I see gray.,This is gray.
What animal do you see?,A horse.,I see a horse.,It is a horse.,A fish.,"Look, a horse!"
Do you like mango?,"Yes, I like mango.",Yes!,I love mango!,"No, I don't like mango.",Yummy!
What do you want to play with?,I like the ball.,"The ball, please.","A teddy, please.",I want the ball.,Let's play with the ball.
How many do you see?,One.,There are one.,I see one.,Four.,One toys.
Who is this?,This is Nico.,My mom.,It is my mom.,My sister.,This is my mom.
Where are you?,I am at the park.,I am home.,I am at school.,In the farm.,At the park.
What can you do?,I can run.,I can jump.,I can eat.,I can play.,Okay.
Please say thank you.,Thanks!,Thanks a lot!,"Thank you, friend!",Thank you very much!,Thank you!
"Can I have some juice, please?",Okay.,Please.,Here you are.,Yes.,"Yes, please."
Hello!,"Hi, friend!",Hi there!,"Hello, Benny!",Hi!,Hello!
How are you?,I am happy.,I am great!,I am okay.,I am fine.,I am good.
What is your name?,I am Lara.,I'm Lara.,My name is Lara.,I am Mia.,My name is Mia.
Nice to meet you!,Thank you!,Nice to meet you too!,Hi!,You too!,Nice to meet you!
Say goodbye!,Good night!,Bye-bye!,Goodbye!,Bye!,See you!
What color is this?,It is green.,Blue.,It is blue.,I see blue.,This is blue.
What animal do you see?,I see a sheep.,A fish.,It is a sheep.,A sheep.,"Look, a sheep!"
Do you like mango?,Yes!,Yummy!,"No, I don't like mango.","Yes, I like mango.",I love mango!
What do you want to play with?,Let's play with the ball.,I like the ball.,"A teddy, please.",I want the ball.,"The ball, please."
How many do you see?,Four.,There are one.,One.,One toys.,I see one.
Who is this?,It is my mom.,This is Ana.,My mom.,This is my mom.,My sister.
Where are you?,I am at the park.,I am home.,In the farm.,I am at school.,At the park.
What can you do?,I can eat.,I can jump.,I can play.,I can run.,Okay.
Please say thank you.,Thank you very much!,Thank you!,Thanks a lot!,Thanks!,"Thank you, friend!"
"Can I have some juice, please?","Yes, please.",Okay.,Yes.,Please.,Here you are.
Hello!,Hi!,Hi there!,Hello!,"Hello, Benny!","Hi, friend!"
How are you?,I am great!,I am fine.,I am happy.,I am good.,I am okay.
What is your name?,My name is Lila.,I'm Sam.,I am Sam.,My name is Sam.,I am Lila.
Nice to meet you!,Nice to meet you too!,Thank you!,Nice to meet you!,You too!,Hi!
Say goodbye!,Bye-bye!,Bye!,See you!,Good night!,Goodbye!
What color is this?,It is green.,Purple.,I see purple.,This is purple.,It is purple.
What animal do you see?,I see a sheep.,A fish.,It is a sheep.,"Look, a sheep!",A sheep.
Do you like mango?,"Yes, I like mango.",Yummy!,I love mango!,"No, I don't like mango.",Yes!
What do you want to play with?,"The ball, please.",I want the ball.,I like the ball.,"A teddy, please.",Let's play with the ball.
How many do you see?,I see one.,One.,There are one.,Four.,One toys.
Who is this?,This is Luca.,It is my mom.,My mom.,This is my mom.,My sister.
Where are you?,I am at school.,I am at the park.,I am home.,In the farm.,At the park.
What can you do?,I can jump.,I can run.,I can play.,I can eat.,Okay.
Please say thank you.,"Thank you, friend!",Thank you!,Thanks a lot!,Thank you very much!,Thanks!
"Can I have some juice, please?",Okay.,Here you are.,Yes.,Please.,"Yes, please."
Hello!,Hello!,Hi there!,"Hi, friend!","Hello, Benny!",Hi!
How are you?,I am happy.,I am fine.,I am okay.,I am good.,I am great!
What is your name?,I am Yuki.,My name is Noor.,I am Noor.,My name is Yuki.,I'm Noor.
Nice to meet you!,Hi!,Nice to meet you too!,Thank you!,Nice to meet you!,You too!
Say goodbye!,Good night!,Bye!,See you!,Goodbye!,Bye-bye!
What color is this?,I see black.,It is black.,Black.,This is black.,It is green.
What animal do you see?,I see a sheep.,A sheep.,"Look, a sheep!",It is a sheep.,A fish.
Do you like mango?,"No, I don't like mango.",Yes!,"Yes, I like mango.",Yummy!,I love mango!
What do you want to play with?,Let's play with the ball.,"A teddy, please.",I want the ball.,"The ball, please.",I like the ball.
How many do you see?,I see one.,There are one.,One.,Four.,One toys.
Who is this?,This is my mom.,This is Lila.,It is my mom.,My mom.,My sister.
Where are you?,I am home.,In the farm.,I am at school.,At the park.,I am at the park.
What can you do?,I can eat.,I can run.,I can play.,I can jump.,Okay.
Please say thank you.,Thanks a lot!,"Thank you, friend!",Thanks!,Thank you!,Thank you very much!
"Can I have some juice, please?","Yes, please.",Yes.,Please.,Here you are.,Okay.
Hello!,"Hi, friend!",Hi there!,Hi!,Hello!,"Hello, Benny!"
How are you?,I am good.,I am great!,I am fine.,I am okay.,I am happy.
What is your name?,My name is Luca.,I am Luca.,My name is Ken.,I'm Ken.,I am Ken.
Nice to meet you!,Hi!,Thank you!,Nice to meet you too!,Nice to meet you!,You too!
Say goodbye!,Goodbye!,Bye-bye!,Good night!,Bye!,See you!
What color is this?,It is green.,I see red.,Red.,It is red.,This is red.
What animal do you see?,It is a lion.,A fish.,I see a lion.,"Look, a lion!",A lion.
Do you like mango?,Yes!,"No, I don't like mango.",I love mango!,Yummy!,"Yes, I like mango."
What do you want to play with?,I like the ball.,"The ball, please.",I want the ball.,"A teddy, please.",Let's play with the ball.
How many do you see?,I see one.,Four.,One.,There are one.,One toys.
Who is this?,My sister.,This is my mom.,It is my mom.,My mom.,This is Nico.
Where are you?,In the farm.,I am at the park.,I am at school.,I am home.,At the park.
What can you do?,I can play.,I can run.,I can eat.,I can jump.,Okay.
Please say thank you.,Thanks!,Thank you very much!,Thank you!,Thanks a lot!,"Thank you, friend!"
"Can I have some juice, please?",Okay.,Please.,Here you are.,Yes.,"Yes, please."
Hello!,Hi there!,Hi!,"Hello, Benny!",Hello!,"Hi, friend!"
How are you?,I am fine.,I am good.,I am okay.,I am happy.,I am great!
What is your name?,I am Sara.,My name is Sara.,I am Lara.,My name is Lara.,I'm Lara.
Nice to meet you!,Thank you!,Nice to meet you!,Nice to meet you too!,You too!,Hi!
Say goodbye!,Bye-bye!,Bye!,See you!,Good night!,Goodbye!
What color is this?,It is orange.,It is green.,I see orange.,This is orange.,Orange.
What animal do you see?,A fish.,A lion.,"Look, a lion!",I see a lion.,It is a lion.
Do you like mango?,Yes!,Yummy!,"No, I don't like mango.",I love mango!,"Yes, I like mango."
What do you want to play with?,"The ball, please.",I like the ball.,I want the ball.,Let's play with the ball.,"A teddy, please."
How many do you see?,One toys.,Four.,One.,There are one.,I see one.
Who is this?,My mom.,It is my mom.,My sister.,This is my mom.,This is Ana.
Where are you?,I am home.,I am at the park.,In the farm.,I am at school.,At the park.
What can you do?,I can run.,I can jump.,I can play.,I can eat.,Okay.
Please say thank you.,Thank you!,Thank you very much!,"Thank you, friend!",Thanks a lot!,Thanks!
"Can I have some juice, please?","Yes, please.",Here you are.,Please.,Yes.,Okay.
Hello!,Hello!,Hi!,Hi there!,"Hi, friend!","Hello, Benny!"
How are you?,I am okay.,I am good.,I am happy.,I am fine.,I am great!
What is your name?,I am Sam.,My name is Ben.,I am Ben.,My name is Sam.,I'm Sam.
